method,topology,regime,duplication,schedule,seed,rmse,rmse_vs_oracle,nll,coverage95,prec_trace_ratio,prec_rel_error,confidence,confidence_oracle,consensus_spread
bp_backtrack,random,corrupt,8,async,3,0.19411913042400347,0.15999283477232312,2038930944706.8506,0.0,3845934050934.908,3916726010620.08,61.51487800311117,3.804179017997121,3.3245075968083952
bp_cavity,random,corrupt,8,async,3,0.20354584214216995,0.13860756482632455,3046944061.034252,0.0,5374944411.7163315,5463599122.272495,48.43916202295835,3.804179017997121,2.7235578511038625
bp_trw,random,corrupt,8,async,3,0.18998588453667303,0.13200513325586932,1760.2758785640285,0.0,3739.389475096691,3768.974102117617,20.124424181341396,3.804179017997121,3.004775554279451
ec_exact,random,corrupt,8,lossy,3,0.27982766312892904,0.15946931237346432,1.2474014625190262,0.75,3.55487895642053,2.603938279117167,6.3137907390763255,3.804179017997121,3.552713678800501e-15
naive_sum,random,corrupt,8,lossy,3,0.21453963937191256,0.14435566560869345,916979183668.2346,0.0,1518891114027.6118,1548026300032.6094,59.47691114397559,3.804179017997121,5.005589980278884
mean_pool,random,corrupt,8,lossy,3,0.7557714150420208,0.46652088185947727,4.637276569500457,1.0,0.21456689749353858,0.7936417959676931,0.7820337511912594,3.804179017997121,4.8394012165720035e-05
cov_int,random,corrupt,8,lossy,3,0.7799276555454152,0.500039113861276,4.817843267242301,1.0,0.2265749381740047,0.7805620264810798,0.8866611351002172,3.804179017997121,0.0001898222037250985
inv_cov_int,random,corrupt,8,lossy,3,0.8717612631944269,0.5744034445967289,5.678324110804245,0.75,0.28322192727133844,0.7380508313761318,1.324454258045853,3.804179017997121,1.0765051072780807e-09
bp_backtrack,random,corrupt,8,lossy,3,0.21301886959360877,0.15897226726392544,44002763775.673805,0.0,74532143148.24626,75897575742.56656,53.35108937587958,3.804179017997121,7.6675065079124
bp_cavity,random,corrupt,8,lossy,3,0.19447326647156654,0.16261996367036896,77247141.21641779,0.0,157923315.9801714,160304285.77663317,41.25997659295819,3.804179017997121,5.509454143791892
bp_trw,random,corrupt,8,lossy,3,0.18872547129103762,0.1468473467180338,324.2865880037007,0.21875,726.5634028293912,734.3704045994247,16.807609062352654,3.804179017997121,3.702885929734684
ec_exact,random,corrupt,8,delayed,3,0.2798276631289289,0.1594693123734643,1.247401462519023,0.75,3.5548789564205294,2.6039382791171666,6.313790739076325,3.804179017997121,2.6645352591003757e-15
naive_sum,random,corrupt,8,delayed,3,0.24644173948703785,0.15460540261770897,282160748.1287495,0.0,341593035.2580488,349611228.13308597,42.43198558620436,3.804179017997121,8.346765265569424
mean_pool,random,corrupt,8,delayed,3,0.7883070583502443,0.501221023221179,4.7063392864767915,1.0,0.21731465887438964,0.7900582081197531,0.8053133017345293,3.804179017997121,0.0015023181714962641
cov_int,random,corrupt,8,delayed,3,0.7968108544245851,0.5150364938889042,4.849795719067762,1.0,0.2267100209030682,0.7802106270209275,0.8871001601124349,3.804179017997121,8.800869017999702e-06
inv_cov_int,random,corrupt,8,delayed,3,0.43739302546979053,0.28614978962337845,2.9514844219407927,1.0,0.30281441208877646,0.6972108883565347,1.3757606596512055,3.804179017997121,2.148686641945119e-06
bp_backtrack,random,corrupt,8,delayed,3,0.19411913042400347,0.15999283477232312,2038930944706.8506,0.0,3845934050934.908,3916726010620.08,61.51487800311117,3.804179017997121,3.3245075968083952
bp_cavity,random,corrupt,8,delayed,3,0.20354584214216995,0.13860756482632455,3046944061.034252,0.0,5374944411.7163315,5463599122.272495,48.43916202295835,3.804179017997121,2.7235578511038625
bp_trw,random,corrupt,8,delayed,3,0.18998588453667303,0.13200513325586932,1760.2758785640285,0.0,3739.389475096691,3768.974102117617,20.124424181341396,3.804179017997121,3.004775554279451
ec_exact,random,corrupt,8,repeating,3,0.27982766312892904,0.15946931237346434,1.2474014625190264,0.75,3.55487895642053,2.603938279117167,6.3137907390763255,3.804179017997121,4.440892098500626e-15
naive_sum,random,corrupt,8,repeating,3,0.31261674644448856,0.17957870061155004,1225822665010.0164,0.0,970298559679.3228,1013609915505.4688,58.56906934401461,3.804179017997121,3.5871989361858496
mean_pool,random,corrupt,8,repeating,3,0.7762236642713416,0.48889806541370945,4.761902622154178,1.0,0.21228601808825842,0.7975143420388875,0.7560908700759279,3.804179017997121,0.00012170022038759942
cov_int,random,corrupt,8,repeating,3,0.8399784032250702,0.5510543794082488,5.0480244570702375,1.0,0.22546104630322028,0.782583586868137,0.8799730375520917,3.804179017997121,9.957373814373227e-10
inv_cov_int,random,corrupt,8,repeating,3,0.6643796302687841,0.38568728143006725,4.071565035096089,1.0,0.2743168847714429,0.750059921473204,1.2331198787763866,3.804179017997121,2.877836191572669e-09
bp_backtrack,random,corrupt,8,repeating,3,0.19411913042400347,0.15999283477232312,2038930944706.8506,0.0,3845934050934.908,3916726010620.08,61.51487800311117,3.804179017997121,3.3245075968083952
bp_cavity,random,corrupt,8,repeating,3,0.20354584214216995,0.13860756482632455,3046944061.034252,0.0,5374944411.7163315,5463599122.272495,48.43916202295835,3.804179017997121,2.7235578511038625
bp_trw,random,corrupt,8,repeating,3,0.18998588453667303,0.13200513325586932,1760.2758785640285,0.0,3739.389475096691,3768.974102117617,20.124424181341396,3.804179017997121,3.004775554279451
ec_exact,random,corrupt,8,adversarial,3,0.2798276631289291,0.15946931237346446,1.2474014625190275,0.75,3.55487895642053,2.603938279117167,6.3137907390763255,3.804179017997121,3.552713678800501e-15
naive_sum,random,corrupt,8,adversarial,3,0.22402878968551532,0.1624544725559139,20510926.347362593,0.0,31255921.709278166,32077585.745244958,37.76448497769272,3.804179017997121,6.9808700097026275
mean_pool,random,corrupt,8,adversarial,3,0.7568150593226899,0.4716031246592376,4.654910119465708,1.0,0.21324757059228366,0.7955351806521982,0.7685642893864811,3.804179017997121,0.002147068664735574
cov_int,random,corrupt,8,adversarial,3,0.8130316012535763,0.5299751093388647,4.922918382445353,1.0,0.22412083927522763,0.7843846681263242,0.8706481498961685,3.804179017997121,7.38203096994905e-05
inv_cov_int,random,corrupt,8,adversarial,3,0.4892919073820553,0.2656629266560251,3.1533203634921114,1.0,0.310206846000705,0.7021979946062822,1.436098619749638,3.804179017997121,0.1790616602661026
bp_backtrack,random,corrupt,8,adversarial,3,0.21301886959360877,0.15897226726392544,44002763775.673805,0.0,74532143148.24626,75897575742.56656,53.35108937587958,3.804179017997121,7.6675065079124
bp_cavity,random,corrupt,8,adversarial,3,0.19447326647156654,0.16261996367036896,77247141.21641779,0.0,157923315.9801714,160304285.77663317,41.25997659295819,3.804179017997121,5.509454143791892
bp_trw,random,corrupt,8,adversarial,3,0.18872547129103762,0.1468473467180338,324.2865880037007,0.21875,726.5634028293912,734.3704045994247,16.807609062352654,3.804179017997121,3.702885929734684
ec_exact,complete,clean,1,sync,3,0.23209336684342477,7.6168966949311695e-16,0.6725119278289861,1.0,1.0,7.231959425695597e-16,3.505021204226261,3.50502120422626,1.3322676295501878e-15
naive_sum,complete,clean,1,sync,3,0.3010113148769613,0.16460728259687207,8.73385881302738e+35,0.0,1.115427209436021e+36,1.1483508736352122e+36,169.44551581113276,3.50502120422626,0.0
mean_pool,complete,clean,1,sync,3,0.5589710589465644,0.5208308608939662,3.93586013183698,1.0,0.23077534837863337,0.7919295793024178,0.7016807729026141,3.50502120422626,0.0
cov_int,complete,clean,1,sync,3,0.44522507369155834,0.42995012354168705,3.6418797054938983,1.0,0.24872134229274018,0.7735447351450101,0.8294405295720342,3.50502120422626,4.440892098500626e-16
inv_cov_int,complete,clean,1,sync,3,0.6242508351229505,0.6234675211916135,3.7629238736640414,1.0,0.28696044183395986,0.7654129727888048,1.0424216913896691,3.50502120422626,8.122391648157645e-13
bp_backtrack,complete,clean,1,sync,3,0.30101131487695926,0.16460728259687143,1.8983234730716486e+36,0.0,2.42440563730761e+36,2.4959659474830275e+36,170.99821364578168,3.50502120422626,0.0
bp_cavity,complete,clean,1,sync,3,0.3010113148769624,0.16460728259687216,2.2476658811766496e+35,0.0,2.8705612665112228e+35,2.9552905921026317e+35,166.73088581492422,3.50502120422626,0.0
bp_trw,complete,clean,1,sync,3,0.3010113007250952,0.16460726080109805,6146699.854771271,0.0,7850175.087375509,8081884.855565056,35.19300695386019,3.50502120422626,3.5378313612000056e-08
ec_exact,complete,clean,1,async,3,0.2320933668434249,5.65601412938852e-16,0.6725119278289866,1.0,1.0,7.953940656911039e-16,3.5050212042262614,3.50502120422626,2.220446049250313e-15
naive_sum,complete,clean,1,async,3,0.5674563056339124,0.37653212093774835,1.760082800352925e+27,0.0,1.4051529575117872e+27,1.534852190364754e+27,128.16174758837585,3.50502120422626,0.24689129328896797
mean_pool,complete,clean,1,async,3,0.5408095533998645,0.5188726793976661,3.8961957932581077,1.0,0.23856420419639693,0.7815082955651851,0.747695056252855,3.50502120422626,2.9976021664879227e-15
cov_int,complete,clean,1,async,3,0.4293162574967958,0.4159447308510904,3.6123240250418696,1.0,0.2505072900779707,0.7683451417283219,0.8233697519523469,3.50502120422626,0.0
inv_cov_int,complete,clean,1,async,3,0.6423197122703843,0.5241292027545024,3.9050498637808415,1.0,0.37796936771762596,0.6653697500540428,1.5822726512732184,3.50502120422626,8.016836083868384e-10
bp_backtrack,complete,clean,1,async,3,0.5382113369895057,0.34975151826961326,2.2772111179376137e+27,0.0,1.893844567566997e+27,2.0645705550022739e+27,128.77878873834408,3.50502120422626,0.2753597215486536
bp_cavity,complete,clean,1,async,3,0.4859868355374478,0.2986329387088801,2.4295625120578503e+26,0.0,2.5520250067893438e+26,2.7689537329895703e+26,124.7837340946025,3.50502120422626,0.5266554671158161
bp_trw,complete,clean,1,async,3,0.2634276610885511,0.11346107733811055,1790.9635881913518,0.0,3438.960369368539,3560.305606583431,19.707669111362883,3.50502120422626,0.16336394099260332
ec_exact,complete,clean,1,lossy,3,0.23209336684342494,5.252732978993149e-16,0.6725119278289862,1.0,1.0,5.607872575605523e-16,3.505021204226261,3.50502120422626,2.6645352591003757e-15
naive_sum,complete,clean,1,lossy,3,0.7835275660488561,0.7595847076104225,1.1472590979589886e+24,0.0,3.04205931342179e+23,3.9961207228904515e+23,110.59339257134059,3.50502120422626,1.507987381726764
mean_pool,complete,clean,1,lossy,3,0.39380977154242647,0.3166300680798763,3.497697616431341,1.0,0.23999908026137665,0.7723164399387812,0.7030343290993633,3.50502120422626,4.107825191113079e-15
cov_int,complete,clean,1,lossy,3,0.3621601094760355,0.29368417845129025,3.3798626820324125,1.0,0.25674357479000853,0.7577751047473422,0.8345429824852293,3.50502120422626,0.0
inv_cov_int,complete,clean,1,lossy,3,0.33677867464347916,0.2707180676864942,2.644607343390765,1.0,0.3712809176070184,0.6201812744735007,1.339460376023048,3.50502120422626,2.1617680978636145e-09
bp_backtrack,complete,clean,1,lossy,3,0.8149310405533373,0.7856984475416304,1.1122475797678123e+24,0.0,2.897141059348896e+23,3.751454397514987e+23,110.52431935618799,3.50502120422626,1.8393991510284025
bp_cavity,complete,clean,1,lossy,3,0.8187442864901503,0.7945249325640826,1.8396362662308294e+23,0.0,4.734055733010862e+22,6.089787581224904e+22,106.92644550355307,3.50502120422626,1.7668193767182885
bp_trw,complete,clean,1,lossy,3,0.323693309536299,0.21020008343355223,293.8658315032985,0.0,322.27511961655256,342.56210422413676,14.913936386429857,3.50502120422626,0.5038675940940163
ec_exact,complete,clean,1,delayed,3,0.23209336684342485,5.132388939803847e-16,0.672511927828986,1.0,1.0,6.605511664253569e-16,3.505021204226261,3.50502120422626,4.440892098500626e-15
naive_sum,complete,clean,1,delayed,3,0.27994831147368177,0.39683346716858536,3072394140452230.5,0.0,4799861497865767.0,5125833811749106.0,75.34193202092689,3.50502120422626,3.3410498639294133
mean_pool,complete,clean,1,delayed,3,0.6225164733539882,0.5973674593044493,4.1269380698099205,1.0,0.22470716398128177,0.7990130391989587,0.6436331134860099,3.50502120422626,1.1889378370710801e-12
cov_int,complete,clean,1,delayed,3,0.5447064710307374,0.5281520134901874,3.8970097417064937,1.0,0.23263012161151506,0.7930319790655722,0.7169969706577272,3.50502120422626,1.5305534617482408e-12
inv_cov_int,complete,clean,1,delayed,3,0.5466645635388698,0.5477599309259804,3.483963719420366,1.0,0.34463241527663957,0.664609051166957,1.3294820299124765,3.50502120422626,4.362708638794288e-09
bp_backtrack,complete,clean,1,delayed,3,0.5382113369895057,0.34975151826961326,2.2772111179376137e+27,0.0,1.893844567566997e+27,2.0645705550022739e+27,128.77878873834408,3.50502120422626,0.2753597215486536
bp_cavity,complete,clean,1,delayed,3,0.4859868355374478,0.2986329387088801,2.4295625120578503e+26,0.0,2.5520250067893438e+26,2.7689537329895703e+26,124.7837340946025,3.50502120422626,0.5266554671158161
bp_trw,complete,clean,1,delayed,3,0.2634276610885511,0.11346107733811055,1790.9635881913518,0.0,3438.960369368539,3560.305606583431,19.707669111362883,3.50502120422626,0.16336394099260332
ec_exact,complete,clean,1,repeating,3,0.2320933668434248,4.457031205321684e-16,0.6725119278289856,1.0,1.0,7.368985898303348e-16,3.505021204226261,3.50502120422626,4.440892098500626e-15
naive_sum,complete,clean,1,repeating,3,0.4670775121697715,0.24981730942108515,4.0856372631135825e+21,0.0,3.868175831317448e+21,4.091828794952223e+21,102.60640007552965,3.50502120422626,2.444868418627962
mean_pool,complete,clean,1,repeating,3,0.5497628237431667,0.5220209006042296,3.974805581949232,1.0,0.2355575986125626,0.788056301059847,0.7320642580741669,3.50502120422626,2.886579864025407e-15
cov_int,complete,clean,1,repeating,3,0.4086248571463405,0.40008465164682483,3.556775878450135,1.0,0.25768290740107863,0.7611969287539814,0.8679101896343935,3.50502120422626,0.0
inv_cov_int,complete,clean,1,repeating,3,0.6967281717966922,0.6328871252328504,4.389681862325945,1.0,0.31925068723711525,0.7218030984121125,1.237309118215969,3.50502120422626,1.9016876962041351e-10
bp_backtrack,complete,clean,1,repeating,3,0.5382113369895057,0.34975151826961326,2.2772111179376137e+27,0.0,1.893844567566997e+27,2.0645705550022739e+27,128.77878873834408,3.50502120422626,0.2753597215486536
bp_cavity,complete,clean,1,repeating,3,0.4859868355374478,0.2986329387088801,2.4295625120578503e+26,0.0,2.5520250067893438e+26,2.7689537329895703e+26,124.7837340946025,3.50502120422626,0.5266554671158161
bp_trw,complete,clean,1,repeating,3,0.2634276610885511,0.11346107733811055,1790.9635881913518,0.0,3438.960369368539,3560.305606583431,19.707669111362883,3.50502120422626,0.16336394099260332
ec_exact,complete,clean,1,adversarial,3,0.23209336684342477,5.246456515158279e-16,0.6725119278289857,1.0,1.0,5.943221578612438e-16,3.505021204226261,3.50502120422626,2.220446049250313e-15
naive_sum,complete,clean,1,adversarial,3,0.5773571922128494,0.3881334775982861,1689598919947022.2,0.0,856318798782790.4,921558284375843.9,71.69608051834902,3.50502120422626,3.304890436159056
mean_pool,complete,clean,1,adversarial,3,0.6788934210626124,0.6442243719325162,4.247672506098244,1.0,0.22655160567190014,0.7976220027208003,0.654997677886267,3.50502120422626,2.8708369015362223e-11
cov_int,complete,clean,1,adversarial,3,0.5907072339796372,0.5573570664265388,4.016509092253445,1.0,0.23654052114203467,0.785669937511331,0.7440515662821892,3.50502120422626,4.269200659656747e-09
inv_cov_int,complete,clean,1,adversarial,3,0.4023628759789383,0.3361221071112438,3.0991787859251643,1.0,0.2857040794822626,0.7356570052305642,1.0169407348194683,3.50502120422626,1.2123791837126419e-07
bp_backtrack,complete,clean,1,adversarial,3,0.8149310405533373,0.7856984475416304,1.1122475797678123e+24,0.0,2.897141059348896e+23,3.751454397514987e+23,110.52431935618799,3.50502120422626,1.8393991510284025
bp_cavity,complete,clean,1,adversarial,3,0.8187442864901503,0.7945249325640826,1.8396362662308294e+23,0.0,4.734055733010862e+22,6.089787581224904e+22,106.92644550355307,3.50502120422626,1.7668193767182885
bp_trw,complete,clean,1,adversarial,3,0.323693309536299,0.21020008343355223,293.8658315032985,0.0,322.27511961655256,342.56210422413676,14.913936386429857,3.50502120422626,0.5038675940940163
ec_exact,complete,duplicate,4,sync,3,0.23209336684342508,5.620719032726818e-16,0.6725119278289867,1.0,1.0,6.578255493906812e-16,3.505021204226261,3.50502120422626,2.6645352591003757e-15
naive_sum,complete,duplicate,4,sync,3,0.3010113148769613,0.16460728259687207,3.4935435252109517e+36,0.0,4.461708837744084e+36,4.5934034945408486e+36,172.21810453337255,3.50502120422626,0.0
